## url=http://localhost:8080/metrics
## fetched_at_utc=2026-03-03T16:15:20Z

# HELP auth_dependency_up Dependency up gauge
# TYPE auth_dependency_up gauge
http_request_duration_seconds_bucket{method="GET",path="/api/admin/role-bindings",status="404",le="0.01"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/admin/role-bindings",status="404",le="0.025"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/admin/role-bindings",status="404",le="0.05"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/admin/role-bindings",status="404",le="0.1"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/admin/role-bindings",status="404",le="0.25"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/admin/role-bindings",status="404",le="0.5"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/admin/role-bindings",status="404",le="1"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/admin/role-bindings",status="404",le="2.5"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/admin/role-bindings",status="404",le="5"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/admin/role-bindings",status="404",le="10"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/admin/role-bindings",status="404",le="+Inf"} 1
http_request_duration_seconds_sum{method="GET",path="/api/admin/role-bindings",status="404"} 0.000002833
http_request_duration_seconds_count{method="GET",path="/api/admin/role-bindings",status="404"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/admin/roles",status="404",le="0.005"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/admin/roles",status="404",le="0.01"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/admin/roles",status="404",le="0.025"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/admin/roles",status="404",le="0.05"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/admin/roles",status="404",le="0.1"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/admin/roles",status="404",le="0.25"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/admin/roles",status="404",le="0.5"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/admin/roles",status="404",le="1"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/admin/roles",status="404",le="2.5"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/admin/roles",status="404",le="5"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/admin/roles",status="404",le="10"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/admin/roles",status="404",le="+Inf"} 1
http_request_duration_seconds_sum{method="GET",path="/api/admin/roles",status="404"} 0.000005584
http_request_duration_seconds_count{method="GET",path="/api/admin/roles",status="404"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/admin/users",status="404",le="0.005"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/admin/users",status="404",le="0.01"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/admin/users",status="404",le="0.025"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/admin/users",status="404",le="0.05"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/admin/users",status="404",le="0.1"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/admin/users",status="404",le="0.25"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/admin/users",status="404",le="0.5"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/admin/users",status="404",le="1"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/admin/users",status="404",le="2.5"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/admin/users",status="404",le="5"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/admin/users",status="404",le="10"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/admin/users",status="404",le="+Inf"} 1
http_request_duration_seconds_sum{method="GET",path="/api/admin/users",status="404"} 0.000003
http_request_duration_seconds_count{method="GET",path="/api/admin/users",status="404"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/auth/",status="404",le="0.005"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/auth/",status="404",le="0.01"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/auth/",status="404",le="0.025"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/auth/",status="404",le="0.05"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/auth/",status="404",le="0.1"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/auth/",status="404",le="0.25"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/auth/",status="404",le="0.5"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/auth/",status="404",le="1"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/auth/",status="404",le="2.5"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/auth/",status="404",le="5"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/auth/",status="404",le="10"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/auth/",status="404",le="+Inf"} 1
http_request_duration_seconds_sum{method="GET",path="/api/auth/",status="404"} 0.000003875
http_request_duration_seconds_count{method="GET",path="/api/auth/",status="404"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/auth/roles",status="404",le="0.005"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/auth/roles",status="404",le="0.01"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/auth/roles",status="404",le="0.025"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/auth/roles",status="404",le="0.05"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/auth/roles",status="404",le="0.1"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/auth/roles",status="404",le="0.25"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/auth/roles",status="404",le="0.5"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/auth/roles",status="404",le="1"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/auth/roles",status="404",le="2.5"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/auth/roles",status="404",le="5"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/auth/roles",status="404",le="10"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/auth/roles",status="404",le="+Inf"} 1
http_request_duration_seconds_sum{method="GET",path="/api/auth/roles",status="404"} 0.0000035
http_request_duration_seconds_count{method="GET",path="/api/auth/roles",status="404"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/health",status="404",le="0.005"} 2
http_request_duration_seconds_bucket{method="GET",path="/api/health",status="404",le="0.01"} 2
http_request_duration_seconds_bucket{method="GET",path="/api/health",status="404",le="0.025"} 2
http_request_duration_seconds_bucket{method="GET",path="/api/health",status="404",le="0.05"} 2
http_request_duration_seconds_bucket{method="GET",path="/api/health",status="404",le="0.1"} 2
http_request_duration_seconds_bucket{method="GET",path="/api/health",status="404",le="0.25"} 2
http_request_duration_seconds_bucket{method="GET",path="/api/health",status="404",le="0.5"} 2
http_request_duration_seconds_bucket{method="GET",path="/api/health",status="404",le="1"} 2
http_request_duration_seconds_bucket{method="GET",path="/api/health",status="404",le="2.5"} 2
http_request_duration_seconds_bucket{method="GET",path="/api/health",status="404",le="5"} 2
http_request_duration_seconds_bucket{method="GET",path="/api/health",status="404",le="10"} 2
http_request_duration_seconds_bucket{method="GET",path="/api/health",status="404",le="+Inf"} 2
http_request_duration_seconds_sum{method="GET",path="/api/health",status="404"} 0.000007624
http_request_duration_seconds_count{method="GET",path="/api/health",status="404"} 2
http_request_duration_seconds_bucket{method="GET",path="/api/ready",status="200",le="0.005"} 3197
http_request_duration_seconds_bucket{method="GET",path="/api/ready",status="200",le="0.01"} 3226
http_request_duration_seconds_bucket{method="GET",path="/api/ready",status="200",le="0.025"} 3239
http_request_duration_seconds_bucket{method="GET",path="/api/ready",status="200",le="0.05"} 3245
http_request_duration_seconds_bucket{method="GET",path="/api/ready",status="200",le="0.1"} 3248
http_request_duration_seconds_bucket{method="GET",path="/api/ready",status="200",le="0.25"} 3248
http_request_duration_seconds_bucket{method="GET",path="/api/ready",status="200",le="0.5"} 3248
http_request_duration_seconds_bucket{method="GET",path="/api/ready",status="200",le="1"} 3248
http_request_duration_seconds_bucket{method="GET",path="/api/ready",status="200",le="2.5"} 3248
http_request_duration_seconds_bucket{method="GET",path="/api/ready",status="200",le="5"} 3248
http_request_duration_seconds_bucket{method="GET",path="/api/ready",status="200",le="10"} 3248
http_request_duration_seconds_bucket{method="GET",path="/api/ready",status="200",le="+Inf"} 3248
http_request_duration_seconds_sum{method="GET",path="/api/ready",status="200"} 2.193284097000003
http_request_duration_seconds_count{method="GET",path="/api/ready",status="200"} 3248
http_request_duration_seconds_bucket{method="GET",path="/api/users",status="404",le="0.005"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/users",status="404",le="0.01"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/users",status="404",le="0.025"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/users",status="404",le="0.05"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/users",status="404",le="0.1"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/users",status="404",le="0.25"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/users",status="404",le="0.5"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/users",status="404",le="1"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/users",status="404",le="2.5"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/users",status="404",le="5"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/users",status="404",le="10"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/users",status="404",le="+Inf"} 1
http_request_duration_seconds_sum{method="GET",path="/api/users",status="404"} 0.000002958
http_request_duration_seconds_count{method="GET",path="/api/users",status="404"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/v1/health",status="404",le="0.005"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/v1/health",status="404",le="0.01"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/v1/health",status="404",le="0.025"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/v1/health",status="404",le="0.05"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/v1/health",status="404",le="0.1"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/v1/health",status="404",le="0.25"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/v1/health",status="404",le="0.5"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/v1/health",status="404",le="1"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/v1/health",status="404",le="2.5"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/v1/health",status="404",le="5"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/v1/health",status="404",le="10"} 1
http_request_duration_seconds_bucket{method="GET",path="/api/v1/health",status="404",le="+Inf"} 1
http_request_duration_seconds_sum{method="GET",path="/api/v1/health",status="404"} 0.000020459
http_request_duration_seconds_count{method="GET",path="/api/v1/health",status="404"} 1
http_request_duration_seconds_bucket{method="GET",path="/health",status="404",le="0.005"} 1
http_request_duration_seconds_bucket{method="GET",path="/health",status="404",le="0.01"} 1
http_request_duration_seconds_bucket{method="GET",path="/health",status="404",le="0.025"} 1
http_request_duration_seconds_bucket{method="GET",path="/health",status="404",le="0.05"} 1
http_request_duration_seconds_bucket{method="GET",path="/health",status="404",le="0.1"} 1
http_request_duration_seconds_bucket{method="GET",path="/health",status="404",le="0.25"} 1
http_request_duration_seconds_bucket{method="GET",path="/health",status="404",le="0.5"} 1
http_request_duration_seconds_bucket{method="GET",path="/health",status="404",le="1"} 1
http_request_duration_seconds_bucket{method="GET",path="/health",status="404",le="2.5"} 1
http_request_duration_seconds_bucket{method="GET",path="/health",status="404",le="5"} 1
http_request_duration_seconds_bucket{method="GET",path="/health",status="404",le="10"} 1
http_request_duration_seconds_bucket{method="GET",path="/health",status="404",le="+Inf"} 1
http_request_duration_seconds_sum{method="GET",path="/health",status="404"} 0.000009542
http_request_duration_seconds_count{method="GET",path="/health",status="404"} 1
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="0.005"} 5
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="0.01"} 5
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="0.025"} 5
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="0.05"} 5
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="0.1"} 5
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="0.25"} 5
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="0.5"} 5
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="1"} 5
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="2.5"} 5
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="5"} 5
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="10"} 5
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="+Inf"} 5
http_request_duration_seconds_sum{method="GET",path="/healthz",status="200"} 0.000051083
http_request_duration_seconds_count{method="GET",path="/healthz",status="200"} 5
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="0.005"} 2172
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="0.01"} 2177
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="0.025"} 2181
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="0.05"} 2182
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="0.1"} 2182
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="0.25"} 2184
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="0.5"} 2184
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="1"} 2184
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="2.5"} 2184
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="5"} 2184
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="10"} 2184
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="+Inf"} 2184
http_request_duration_seconds_sum{method="GET",path="/metrics",status="200"} 0.6138183349999996
http_request_duration_seconds_count{method="GET",path="/metrics",status="200"} 2184
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="0.005"} 0
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="0.01"} 0
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="0.025"} 0
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="0.05"} 0
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="0.1"} 6
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="0.25"} 12
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="0.5"} 12
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="1"} 12
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="2.5"} 12
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="5"} 12
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="10"} 12
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="+Inf"} 12
http_request_duration_seconds_sum{method="POST",path="/api/auth/login",status="200"} 1.292247667
http_request_duration_seconds_count{method="POST",path="/api/auth/login",status="200"} 12
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="429",le="0.005"} 0
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="429",le="0.01"} 0
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="429",le="0.025"} 0
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="429",le="0.05"} 0
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="429",le="0.1"} 3
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="429",le="0.25"} 6
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="429",le="0.5"} 6
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="429",le="1"} 6
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="429",le="2.5"} 6
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="429",le="5"} 6
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="429",le="10"} 6
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="429",le="+Inf"} 6
http_request_duration_seconds_sum{method="POST",path="/api/auth/login",status="429"} 0.610603959
http_request_duration_seconds_count{method="POST",path="/api/auth/login",status="429"} 6
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="200",le="0.005"} 0
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="200",le="0.01"} 0
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="200",le="0.025"} 0
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="200",le="0.05"} 0
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="200",le="0.1"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="200",le="0.25"} 5
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="200",le="0.5"} 5
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="200",le="1"} 5
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="200",le="2.5"} 5
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="200",le="5"} 5
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="200",le="10"} 5
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="200",le="+Inf"} 5
http_request_duration_seconds_sum{method="POST",path="/api/auth/register",status="200"} 0.679514334
http_request_duration_seconds_count{method="POST",path="/api/auth/register",status="200"} 5
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="400",le="0.005"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="400",le="0.01"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="400",le="0.025"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="400",le="0.05"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="400",le="0.1"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="400",le="0.25"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="400",le="0.5"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="400",le="1"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="400",le="2.5"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="400",le="5"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="400",le="10"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="400",le="+Inf"} 1
http_request_duration_seconds_sum{method="POST",path="/api/auth/register",status="400"} 0.000063167
http_request_duration_seconds_count{method="POST",path="/api/auth/register",status="400"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="422",le="0.005"} 2
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="422",le="0.01"} 2
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="422",le="0.025"} 2
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="422",le="0.05"} 2
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="422",le="0.1"} 2
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="422",le="0.25"} 2
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="422",le="0.5"} 2
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="422",le="1"} 2
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="422",le="2.5"} 2
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="422",le="5"} 2
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="422",le="10"} 2
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="422",le="+Inf"} 2
http_request_duration_seconds_sum{method="POST",path="/api/auth/register",status="422"} 0.0010378339999999998
http_request_duration_seconds_count{method="POST",path="/api/auth/register",status="422"} 2
http_request_duration_seconds_bucket{method="POST",path="/api/v1/auth/register",status="404",le="0.005"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/v1/auth/register",status="404",le="0.01"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/v1/auth/register",status="404",le="0.025"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/v1/auth/register",status="404",le="0.05"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/v1/auth/register",status="404",le="0.1"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/v1/auth/register",status="404",le="0.25"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/v1/auth/register",status="404",le="0.5"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/v1/auth/register",status="404",le="1"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/v1/auth/register",status="404",le="2.5"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/v1/auth/register",status="404",le="5"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/v1/auth/register",status="404",le="10"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/v1/auth/register",status="404",le="+Inf"} 1
http_request_duration_seconds_sum{method="POST",path="/api/v1/auth/register",status="404"} 0.00001
http_request_duration_seconds_count{method="POST",path="/api/v1/auth/register",status="404"} 1
