## url=http://localhost:8080/metrics
## fetched_at_utc=2026-03-03T15:56:36Z

# HELP auth_dependency_up Dependency up gauge
# TYPE auth_dependency_up gauge
http_request_duration_seconds_bucket{method="GET",path="/api/ready",status="200",le="0.01"} 3113
http_request_duration_seconds_bucket{method="GET",path="/api/ready",status="200",le="0.025"} 3126
http_request_duration_seconds_bucket{method="GET",path="/api/ready",status="200",le="0.05"} 3132
http_request_duration_seconds_bucket{method="GET",path="/api/ready",status="200",le="0.1"} 3135
http_request_duration_seconds_bucket{method="GET",path="/api/ready",status="200",le="0.25"} 3135
http_request_duration_seconds_bucket{method="GET",path="/api/ready",status="200",le="0.5"} 3135
http_request_duration_seconds_bucket{method="GET",path="/api/ready",status="200",le="1"} 3135
http_request_duration_seconds_bucket{method="GET",path="/api/ready",status="200",le="2.5"} 3135
http_request_duration_seconds_bucket{method="GET",path="/api/ready",status="200",le="5"} 3135
http_request_duration_seconds_bucket{method="GET",path="/api/ready",status="200",le="10"} 3135
http_request_duration_seconds_bucket{method="GET",path="/api/ready",status="200",le="+Inf"} 3135
http_request_duration_seconds_sum{method="GET",path="/api/ready",status="200"} 2.1174454640000007
http_request_duration_seconds_count{method="GET",path="/api/ready",status="200"} 3135
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="0.005"} 4
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="0.01"} 4
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="0.025"} 4
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="0.05"} 4
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="0.1"} 4
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="0.25"} 4
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="0.5"} 4
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="1"} 4
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="2.5"} 4
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="5"} 4
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="10"} 4
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="+Inf"} 4
http_request_duration_seconds_sum{method="GET",path="/healthz",status="200"} 0.000044166
http_request_duration_seconds_count{method="GET",path="/healthz",status="200"} 4
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="0.005"} 2096
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="0.01"} 2101
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="0.025"} 2105
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="0.05"} 2106
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="0.1"} 2106
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="0.25"} 2108
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="0.5"} 2108
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="1"} 2108
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="2.5"} 2108
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="5"} 2108
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="10"} 2108
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="+Inf"} 2108
http_request_duration_seconds_sum{method="GET",path="/metrics",status="200"} 0.5981197499999998
http_request_duration_seconds_count{method="GET",path="/metrics",status="200"} 2108
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="0.005"} 0
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="0.01"} 0
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="0.025"} 0
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="0.05"} 0
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="0.1"} 0
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="0.25"} 2
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="0.5"} 2
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="1"} 2
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="2.5"} 2
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="5"} 2
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="10"} 2
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="+Inf"} 2
http_request_duration_seconds_sum{method="POST",path="/api/auth/login",status="200"} 0.260651584
http_request_duration_seconds_count{method="POST",path="/api/auth/login",status="200"} 2
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="200",le="0.005"} 0
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="200",le="0.01"} 0
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="200",le="0.025"} 0
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="200",le="0.05"} 0
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="200",le="0.1"} 0
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="200",le="0.25"} 3
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="200",le="0.5"} 3
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="200",le="1"} 3
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="200",le="2.5"} 3
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="200",le="5"} 3
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="200",le="10"} 3
http_request_duration_seconds_bucket{method="POST",path="/api/auth/register",status="200",le="+Inf"} 3
http_request_duration_seconds_sum{method="POST",path="/api/auth/register",status="200"} 0.47009279200000004
http_request_duration_seconds_count{method="POST",path="/api/auth/register",status="200"} 3
