## url=http://localhost:8080/metrics
## fetched_at_utc=2026-03-03T20:00:29Z

# HELP auth_dependency_up Dependency up gauge
# TYPE auth_dependency_up gauge
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="0.025"} 4
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="0.05"} 4
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="0.1"} 4
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="0.25"} 4
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="0.5"} 4
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="1"} 4
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="2.5"} 4
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="5"} 4
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="10"} 4
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="+Inf"} 4
http_request_duration_seconds_sum{method="GET",path="/healthz",status="200"} 0.000708708
http_request_duration_seconds_count{method="GET",path="/healthz",status="200"} 4
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="0.005"} 732
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="0.01"} 736
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="0.025"} 736
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="0.05"} 736
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="0.1"} 737
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="0.25"} 737
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="0.5"} 737
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="1"} 737
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="2.5"} 737
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="5"} 737
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="10"} 737
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="+Inf"} 737
http_request_duration_seconds_sum{method="GET",path="/metrics",status="200"} 0.210937777
http_request_duration_seconds_count{method="GET",path="/metrics",status="200"} 737
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="0.005"} 0
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="0.01"} 0
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="0.025"} 0
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="0.05"} 0
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="0.1"} 0
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="0.25"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="0.5"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="1"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="2.5"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="5"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="10"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="+Inf"} 1
http_request_duration_seconds_sum{method="POST",path="/api/auth/login",status="200"} 0.152307459
http_request_duration_seconds_count{method="POST",path="/api/auth/login",status="200"} 1
