## url=http://localhost:8080/metrics
## fetched_at_utc=2026-03-04T04:38:09Z

# HELP auth_dependency_up Dependency up gauge
# TYPE auth_dependency_up gauge
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="0.01"} 3
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="0.025"} 3
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="0.05"} 3
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="0.1"} 3
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="0.25"} 3
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="0.5"} 3
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="1"} 3
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="2.5"} 3
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="5"} 3
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="10"} 3
http_request_duration_seconds_bucket{method="GET",path="/healthz",status="200",le="+Inf"} 3
http_request_duration_seconds_sum{method="GET",path="/healthz",status="200"} 0.001188666
http_request_duration_seconds_count{method="GET",path="/healthz",status="200"} 3
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="0.005"} 193
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="0.01"} 193
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="0.025"} 193
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="0.05"} 193
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="0.1"} 193
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="0.25"} 193
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="0.5"} 193
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="1"} 193
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="2.5"} 193
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="5"} 193
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="10"} 193
http_request_duration_seconds_bucket{method="GET",path="/metrics",status="200",le="+Inf"} 193
http_request_duration_seconds_sum{method="GET",path="/metrics",status="200"} 0.045642200999999966
http_request_duration_seconds_count{method="GET",path="/metrics",status="200"} 193
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="0.005"} 0
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="0.01"} 0
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="0.025"} 0
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="0.05"} 0
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="0.1"} 0
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="0.25"} 2
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="0.5"} 2
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="1"} 2
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="2.5"} 2
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="5"} 2
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="10"} 2
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="200",le="+Inf"} 2
http_request_duration_seconds_sum{method="POST",path="/api/auth/login",status="200"} 0.270114583
http_request_duration_seconds_count{method="POST",path="/api/auth/login",status="200"} 2
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="422",le="0.005"} 2
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="422",le="0.01"} 2
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="422",le="0.025"} 2
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="422",le="0.05"} 2
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="422",le="0.1"} 2
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="422",le="0.25"} 2
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="422",le="0.5"} 2
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="422",le="1"} 2
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="422",le="2.5"} 2
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="422",le="5"} 2
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="422",le="10"} 2
http_request_duration_seconds_bucket{method="POST",path="/api/auth/login",status="422",le="+Inf"} 2
http_request_duration_seconds_sum{method="POST",path="/api/auth/login",status="422"} 0.000247542
http_request_duration_seconds_count{method="POST",path="/api/auth/login",status="422"} 2
http_request_duration_seconds_bucket{method="POST",path="/api/auth/logout",status="200",le="0.005"} 0
http_request_duration_seconds_bucket{method="POST",path="/api/auth/logout",status="200",le="0.01"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/auth/logout",status="200",le="0.025"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/auth/logout",status="200",le="0.05"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/auth/logout",status="200",le="0.1"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/auth/logout",status="200",le="0.25"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/auth/logout",status="200",le="0.5"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/auth/logout",status="200",le="1"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/auth/logout",status="200",le="2.5"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/auth/logout",status="200",le="5"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/auth/logout",status="200",le="10"} 1
http_request_duration_seconds_bucket{method="POST",path="/api/auth/logout",status="200",le="+Inf"} 1
http_request_duration_seconds_sum{method="POST",path="/api/auth/logout",status="200"} 0.009439042
http_request_duration_seconds_count{method="POST",path="/api/auth/logout",status="200"} 1
